OPERATOR_ID,SYSTEM_TYPE,STATE,IYEAR,mileage
30769,GT (Gas Transmission),MO,2009,45.45
30769,GT (Gas Transmission),MO,2010,45.451
30769,GT (Gas Transmission),MO,2011,45.451
30769,GT (Gas Transmission),MO,2012,45.222
30769,GT (Gas Transmission),MO,2013,45.621
30769,GT (Gas Transmission),MO,2014,45.621
30769,GT (Gas Transmission),MO,2015,45.621
30769,GT (Gas Transmission),MO,2016,45.621
30769,GT (Gas Transmission),MO,2017,45.621
30769,GT (Gas Transmission),MO,2018,45.81
30769,GT (Gas Transmission),MO,2019,44.95
30769,GT (Gas Transmission),MO,2020,44.95
30769,GT (Gas Transmission),N/A,2005,0
30769,GT (Gas Transmission),N/A,2006,0
30769,GT (Gas Transmission),N/A,2007,0
30769,GT (Gas Transmission),N/A,2008,0
30769,GT (Gas Transmission),N/A,2009,0
30769,GT (Gas Transmission),N/A,2010,0
30769,GT (Gas Transmission),N/A,2011,0
30769,GT (Gas Transmission),N/A,2012,0
30769,GT (Gas Transmission),N/A,2013,0
30769,GT (Gas Transmission),N/A,2014,0
30769,GT (Gas Transmission),N/A,2015,0
30769,GT (Gas Transmission),N/A,2016,0
30769,GT (Gas Transmission),N/A,2017,0
30769,GT (Gas Transmission),N/A,2018,0
30769,GT (Gas Transmission),N/A,2019,0
30769,GT (Gas Transmission),N/A,2020,0
30772,GT (Gas Transmission),KY,2005,24
30772,GT (Gas Transmission),KY,2006,18
30772,GT (Gas Transmission),KY,2007,24
30772,GT (Gas Transmission),KY,2008,24
30772,GT (Gas Transmission),KY,2009,24
30772,GT (Gas Transmission),KY,2010,24
30772,GT (Gas Transmission),KY,2011,24
30772,GT (Gas Transmission),KY,2012,24
30772,GT (Gas Transmission),KY,2013,24
30772,GT (Gas Transmission),KY,2014,24
30772,GT (Gas Transmission),KY,2015,31
30772,GT (Gas Transmission),KY,2016,31
30772,GT (Gas Transmission),KY,2017,31
30772,GT (Gas Transmission),KY,2018,31
30772,GT (Gas Transmission),KY,2019,31
30772,GT (Gas Transmission),KY,2020,31
30772,GT (Gas Transmission),N/A,2005,0
30772,GT (Gas Transmission),N/A,2006,0
30772,GT (Gas Transmission),N/A,2010,0
30772,GT (Gas Transmission),N/A,2011,0
30772,GT (Gas Transmission),N/A,2012,0
30772,GT (Gas Transmission),N/A,2013,0
30772,GT (Gas Transmission),N/A,2014,0
30772,GT (Gas Transmission),N/A,2015,0
30772,GT (Gas Transmission),N/A,2016,0
30772,GT (Gas Transmission),N/A,2017,0
30772,GT (Gas Transmission),N/A,2018,0
30772,GT (Gas Transmission),N/A,2019,0
30772,GT (Gas Transmission),N/A,2020,0
30777,HL (Hazardous Liquids),LA,2010,21
30777,HL (Hazardous Liquids),LA,2011,21
30777,HL (Hazardous Liquids),LA,2012,21
30777,HL (Hazardous Liquids),LA,2013,21
30777,HL (Hazardous Liquids),LA,2014,21
30777,HL (Hazardous Liquids),LA,2015,20.67
30777,HL (Hazardous Liquids),LA,2016,20.73
30777,HL (Hazardous Liquids),N/A,2005,93
30777,HL (Hazardous Liquids),N/A,2006,94
30777,HL (Hazardous Liquids),N/A,2007,153
30777,HL (Hazardous Liquids),N/A,2008,38
30777,HL (Hazardous Liquids),N/A,2009,118
30777,HL (Hazardous Liquids),N/A,2010,0
30777,HL (Hazardous Liquids),N/A,2011,0
30777,HL (Hazardous Liquids),N/A,2012,0
30777,HL (Hazardous Liquids),N/A,2013,0
30777,HL (Hazardous Liquids),N/A,2014,0
30777,HL (Hazardous Liquids),N/A,2015,0
30777,HL (Hazardous Liquids),N/A,2016,0
30777,HL (Hazardous Liquids),N/A,2017,0
30777,HL (Hazardous Liquids),N/A,2018,0
30777,HL (Hazardous Liquids),N/A,2019,0
30777,HL (Hazardous Liquids),N/A,2020,0
30777,HL (Hazardous Liquids),TX,2010,95
30777,HL (Hazardous Liquids),TX,2011,92
30777,HL (Hazardous Liquids),TX,2012,92
30777,HL (Hazardous Liquids),TX,2013,92
30777,HL (Hazardous Liquids),TX,2014,96
30777,HL (Hazardous Liquids),TX,2015,90.28
30777,HL (Hazardous Liquids),TX,2016,88.23
30777,HL (Hazardous Liquids),TX,2017,97.49000000000001
30777,HL (Hazardous Liquids),TX,2018,97.49000000000001
30777,HL (Hazardous Liquids),TX,2019,105.691
30777,HL (Hazardous Liquids),TX,2020,105.691
30777,HL (Hazardous Liquids),VA,2010,0
30781,HL (Hazardous Liquids),N/A,2005,408
30781,HL (Hazardous Liquids),N/A,2006,413
30781,HL (Hazardous Liquids),N/A,2007,410
30781,HL (Hazardous Liquids),N/A,2008,408
30781,HL (Hazardous Liquids),N/A,2009,408
30781,HL (Hazardous Liquids),N/A,2010,0
30781,HL (Hazardous Liquids),N/A,2011,0
30781,HL (Hazardous Liquids),N/A,2012,0
30781,HL (Hazardous Liquids),N/A,2013,0
30781,HL (Hazardous Liquids),N/A,2014,0
30781,HL (Hazardous Liquids),N/A,2015,0
30781,HL (Hazardous Liquids),N/A,2016,0
30781,HL (Hazardous Liquids),N/A,2017,0
30781,HL (Hazardous Liquids),N/A,2018,0
30781,HL (Hazardous Liquids),N/A,2019,0
30781,HL (Hazardous Liquids),N/A,2020,0
30781,HL (Hazardous Liquids),OR,2010,15
30781,HL (Hazardous Liquids),OR,2011,15
30781,HL (Hazardous Liquids),OR,2012,15
30781,HL (Hazardous Liquids),OR,2013,15
30781,HL (Hazardous Liquids),OR,2014,15.3
30781,HL (Hazardous Liquids),OR,2015,15
30781,HL (Hazardous Liquids),OR,2016,15
30781,HL (Hazardous Liquids),OR,2017,15.3
30781,HL (Hazardous Liquids),OR,2018,15.3
30781,HL (Hazardous Liquids),OR,2019,15.3
30781,HL (Hazardous Liquids),OR,2020,15.3
30781,HL (Hazardous Liquids),WA,2010,393
30781,HL (Hazardous Liquids),WA,2011,393
30781,HL (Hazardous Liquids),WA,2012,393
30781,HL (Hazardous Liquids),WA,2013,393
30781,HL (Hazardous Liquids),WA,2014,393
30781,HL (Hazardous Liquids),WA,2015,398
30781,HL (Hazardous Liquids),WA,2016,398
30781,HL (Hazardous Liquids),WA,2017,398
30781,HL (Hazardous Liquids),WA,2018,398
30781,HL (Hazardous Liquids),WA,2019,398
30781,HL (Hazardous Liquids),WA,2020,398
30782,GT (Gas Transmission),CO,2018,0
30782,GT (Gas Transmission),CO,2019,0
30782,GT (Gas Transmission),CO,2020,0
30782,GT (Gas Transmission),LA,2005,51.02
30782,GT (Gas Transmission),LA,2006,30.58
30782,GT (Gas Transmission),LA,2007,33.557
30782,GT (Gas Transmission),LA,2008,30.08
30782,GT (Gas Transmission),LA,2009,30.08
30782,GT (Gas Transmission),LA,2010,30.08
30782,GT (Gas Transmission),LA,2011,30.08
30782,GT (Gas Transmission),LA,2012,32.716
30782,GT (Gas Transmission),LA,2013,32.716
30782,GT (Gas Transmission),LA,2014,33.262
30782,GT (Gas Transmission),LA,2015,33.262
30782,GT (Gas Transmission),LA,2016,33.261
30782,GT (Gas Transmission),LA,2017,17.4
30782,GT (Gas Transmission),LA,2018,0
30782,GT (Gas Transmission),LA,2019,0
30782,GT (Gas Transmission),LA,2020,0
30782,GT (Gas Transmission),N/A,2007,0
30782,GT (Gas Transmission),N/A,2008,0
30782,GT (Gas Transmission),N/A,2009,0
30782,GT (Gas Transmission),N/A,2010,0
30782,GT (Gas Transmission),N/A,2011,0
30782,GT (Gas Transmission),N/A,2012,0
30782,GT (Gas Transmission),N/A,2013,0
30782,GT (Gas Transmission),N/A,2014,0
30782,GT (Gas Transmission),N/A,2015,0
30782,GT (Gas Transmission),N/A,2016,0
30782,GT (Gas Transmission),N/A,2017,0
30782,GT (Gas Transmission),N/A,2018,0
30782,GT (Gas Transmission),N/A,2019,0
30782,GT (Gas Transmission),N/A,2020,0
30782,GT (Gas Transmission),NM,2018,6.091
30782,GT (Gas Transmission),NM,2019,6.11
30782,GT (Gas Transmission),NM,2020,6.11
30782,GT (Gas Transmission),TX,2005,65.8
30782,GT (Gas Transmission),TX,2006,3.44
30782,GT (Gas Transmission),TX,2007,1.682
30782,GT (Gas Transmission),TX,2008,1.681
30782,GT (Gas Transmission),TX,2009,1.681
30782,GT (Gas Transmission),TX,2010,10.074
30782,GT (Gas Transmission),TX,2011,10.074
30782,GT (Gas Transmission),TX,2012,1.681
30782,GT (Gas Transmission),TX,2013,1.681
30782,GT (Gas Transmission),TX,2014,1.681
30782,GT (Gas Transmission),TX,2015,1.681
30782,GT (Gas Transmission),TX,2016,1.692
30782,GT (Gas Transmission),TX,2017,1.69
30782,GT (Gas Transmission),TX,2018,1.692
30782,GT (Gas Transmission),TX,2019,0
30782,GT (Gas Transmission),TX,2020,0
30782,HL (Hazardous Liquids),LA,2010,17.691
30782,HL (Hazardous Liquids),LA,2011,23.051
30782,HL (Hazardous Liquids),LA,2012,62.793
30782,HL (Hazardous Liquids),LA,2013,65.214
30782,HL (Hazardous Liquids),LA,2014,90.614
30782,HL (Hazardous Liquids),LA,2015,87.731
30782,HL (Hazardous Liquids),LA,2016,439.541
30782,HL (Hazardous Liquids),LA,2017,384.967
30782,HL (Hazardous Liquids),LA,2018,368.06
30782,HL (Hazardous Liquids),LA,2019,368.059
30782,HL (Hazardous Liquids),LA,2020,382.279
30782,HL (Hazardous Liquids),N/A,2007,248.409
30782,HL (Hazardous Liquids),N/A,2008,159.191
30782,HL (Hazardous Liquids),N/A,2009,159.191
30782,HL (Hazardous Liquids),N/A,2010,0
30782,HL (Hazardous Liquids),N/A,2011,0
30782,HL (Hazardous Liquids),N/A,2012,0
30782,HL (Hazardous Liquids),N/A,2013,0
30782,HL (Hazardous Liquids),N/A,2014,0
30782,HL (Hazardous Liquids),N/A,2015,0
30782,HL (Hazardous Liquids),N/A,2016,0
30782,HL (Hazardous Liquids),N/A,2017,0
30782,HL (Hazardous Liquids),N/A,2018,0
30782,HL (Hazardous Liquids),N/A,2019,0
30782,HL (Hazardous Liquids),N/A,2020,0
30782,HL (Hazardous Liquids),OCSG,2017,31.801
30782,HL (Hazardous Liquids),OCSG,2018,31.801
30782,HL (Hazardous Liquids),OCSG,2019,31.801
30782,HL (Hazardous Liquids),OCSG,2020,31.801
30782,HL (Hazardous Liquids),TX,2010,141.5
30782,HL (Hazardous Liquids),TX,2011,218.215
30782,HL (Hazardous Liquids),TX,2012,374.355
30782,HL (Hazardous Liquids),TX,2013,445.191
30782,HL (Hazardous Liquids),TX,2014,444.623
30782,HL (Hazardous Liquids),TX,2015,444.623
30782,HL (Hazardous Liquids),TX,2016,477.565
30782,HL (Hazardous Liquids),TX,2017,472.081
30782,HL (Hazardous Liquids),TX,2018,484.946
30782,HL (Hazardous Liquids),TX,2019,483.785
30782,HL (Hazardous Liquids),TX,2020,507.052
30785,GD (Gas Distribution),TX,2005,14
30785,GD (Gas Distribution),TX,2006,14
30785,GD (Gas Distribution),TX,2007,14
30785,GD (Gas Distribution),TX,2008,14
30785,GD (Gas Distribution),TX,2009,14
30785,GT (Gas Transmission),N/A,2010,0
30785,GT (Gas Transmission),N/A,2011,0
30785,GT (Gas Transmission),N/A,2012,0
30785,GT (Gas Transmission),N/A,2013,0
30785,GT (Gas Transmission),N/A,2014,0
30785,GT (Gas Transmission),N/A,2015,0
30785,GT (Gas Transmission),N/A,2016,0
30785,GT (Gas Transmission),N/A,2017,0
30785,GT (Gas Transmission),N/A,2018,0
30785,GT (Gas Transmission),N/A,2019,0
30785,GT (Gas Transmission),N/A,2020,0
30785,GT (Gas Transmission),TX,2005,9
30785,GT (Gas Transmission),TX,2006,9
30785,GT (Gas Transmission),TX,2007,9
30785,GT (Gas Transmission),TX,2008,9
30785,GT (Gas Transmission),TX,2009,9
30785,GT (Gas Transmission),TX,2010,23
30785,GT (Gas Transmission),TX,2011,23
30785,GT (Gas Transmission),TX,2012,23
30785,GT (Gas Transmission),TX,2013,23
30785,GT (Gas Transmission),TX,2014,17
30785,GT (Gas Transmission),TX,2015,17
30785,GT (Gas Transmission),TX,2016,17
30785,GT (Gas Transmission),TX,2017,14.79
30785,GT (Gas Transmission),TX,2018,17.74
30785,GT (Gas Transmission),TX,2019,17.74
30785,GT (Gas Transmission),TX,2020,17.74
30786,GT (Gas Transmission),MI,2005,12.208
30786,GT (Gas Transmission),MI,2006,12.208
30786,GT (Gas Transmission),MI,2007,12.208
30786,GT (Gas Transmission),MI,2008,12.2
30786,GT (Gas Transmission),MI,2009,12.2
30786,GT (Gas Transmission),MI,2010,12.1
30786,GT (Gas Transmission),MI,2011,11.8
30786,GT (Gas Transmission),MI,2012,11.8
30786,GT (Gas Transmission),MI,2013,11.8
30786,GT (Gas Transmission),MI,2014,12.1
30786,GT (Gas Transmission),MI,2015,12.1
30786,GT (Gas Transmission),MI,2016,12.1
30786,GT (Gas Transmission),MI,2017,12.1
30786,GT (Gas Transmission),MI,2018,12.07
30786,GT (Gas Transmission),MI,2019,12.07
30786,GT (Gas Transmission),MI,2020,12.1
30786,GT (Gas Transmission),N/A,2010,0
30786,GT (Gas Transmission),N/A,2011,0
30786,GT (Gas Transmission),N/A,2012,0
30786,GT (Gas Transmission),N/A,2013,0
30786,GT (Gas Transmission),N/A,2014,0
30786,GT (Gas Transmission),N/A,2015,0
30786,GT (Gas Transmission),N/A,2016,0
30786,GT (Gas Transmission),N/A,2017,0
30786,GT (Gas Transmission),N/A,2018,0
30786,GT (Gas Transmission),N/A,2019,0
30786,GT (Gas Transmission),N/A,2020,0
30787,GT (Gas Transmission),LA,2009,4.8
30787,HL (Hazardous Liquids),N/A,2005,30.09
30787,HL (Hazardous Liquids),N/A,2006,30.09
30787,HL (Hazardous Liquids),N/A,2007,30.09
30787,HL (Hazardous Liquids),N/A,2008,30.09
30787,HL (Hazardous Liquids),N/A,2009,39.9
30788,GT (Gas Transmission),MT,2005,73
30788,GT (Gas Transmission),MT,2006,73
30788,GT (Gas Transmission),MT,2007,73
30788,GT (Gas Transmission),MT,2008,69
30788,GT (Gas Transmission),MT,2009,69
30788,GT (Gas Transmission),MT,2010,69
30788,GT (Gas Transmission),MT,2011,69
30788,GT (Gas Transmission),MT,2012,69.65
30788,GT (Gas Transmission),MT,2013,69.65
30788,GT (Gas Transmission),MT,2014,70.54
30788,GT (Gas Transmission),MT,2015,70.54
30788,GT (Gas Transmission),MT,2016,70.54
30788,GT (Gas Transmission),MT,2017,70.54
30788,GT (Gas Transmission),MT,2018,70.36
30788,GT (Gas Transmission),MT,2019,69.17
30788,GT (Gas Transmission),MT,2020,69.17
30788,GT (Gas Transmission),N/A,2010,0
30788,GT (Gas Transmission),N/A,2011,0
30788,GT (Gas Transmission),N/A,2012,0
30788,GT (Gas Transmission),N/A,2013,0
30788,GT (Gas Transmission),N/A,2014,0
30788,GT (Gas Transmission),N/A,2015,0
30788,GT (Gas Transmission),N/A,2016,0
30788,GT (Gas Transmission),N/A,2017,0
30788,GT (Gas Transmission),N/A,2018,0
30788,GT (Gas Transmission),N/A,2019,0
30788,GT (Gas Transmission),N/A,2020,0
30792,GT (Gas Transmission),N/A,2010,0
30792,GT (Gas Transmission),N/A,2011,0
30792,GT (Gas Transmission),N/A,2012,0
30792,GT (Gas Transmission),N/A,2013,0
30792,GT (Gas Transmission),N/A,2014,0
30792,GT (Gas Transmission),N/A,2015,0
30792,GT (Gas Transmission),N/A,2016,0
30792,GT (Gas Transmission),N/A,2017,0
30792,GT (Gas Transmission),N/A,2018,0
30792,GT (Gas Transmission),N/A,2019,0
30792,GT (Gas Transmission),N/A,2020,0
30792,GT (Gas Transmission),TX,2005,0
30792,GT (Gas Transmission),TX,2006,0
30792,GT (Gas Transmission),TX,2007,0
30792,GT (Gas Transmission),TX,2008,0
30792,GT (Gas Transmission),TX,2009,0
30792,GT (Gas Transmission),TX,2010,0
30792,GT (Gas Transmission),TX,2011,0
30792,GT (Gas Transmission),TX,2012,0
30792,GT (Gas Transmission),TX,2013,0
30792,GT (Gas Transmission),TX,2014,0
30792,GT (Gas Transmission),TX,2015,0
30792,GT (Gas Transmission),TX,2016,0
30792,GT (Gas Transmission),TX,2017,0
30792,GT (Gas Transmission),TX,2018,0
30792,GT (Gas Transmission),TX,2019,0
30792,GT (Gas Transmission),TX,2020,0
30792,HL (Hazardous Liquids),N/A,2010,0
30792,HL (Hazardous Liquids),N/A,2011,0
30792,HL (Hazardous Liquids),N/A,2012,0
30792,HL (Hazardous Liquids),N/A,2013,0
30792,HL (Hazardous Liquids),N/A,2014,0
30792,HL (Hazardous Liquids),N/A,2015,0
30792,HL (Hazardous Liquids),N/A,2016,0
30792,HL (Hazardous Liquids),N/A,2017,0
30792,HL (Hazardous Liquids),N/A,2018,0
30792,HL (Hazardous Liquids),N/A,2019,0
30792,HL (Hazardous Liquids),N/A,2020,0
30792,HL (Hazardous Liquids),TX,2010,5.8
30792,HL (Hazardous Liquids),TX,2011,5.8
30792,HL (Hazardous Liquids),TX,2012,5.8
30792,HL (Hazardous Liquids),TX,2013,10.01
30792,HL (Hazardous Liquids),TX,2014,10.01
30792,HL (Hazardous Liquids),TX,2015,10.01
30792,HL (Hazardous Liquids),TX,2016,10.01
30792,HL (Hazardous Liquids),TX,2017,10.01
30792,HL (Hazardous Liquids),TX,2018,10.01
30792,HL (Hazardous Liquids),TX,2019,8.71
30792,HL (Hazardous Liquids),TX,2020,8.71
30794,GT (Gas Transmission),N/A,2010,0
30794,GT (Gas Transmission),N/A,2011,0
30794,GT (Gas Transmission),N/A,2012,0
30794,GT (Gas Transmission),N/A,2013,0
30794,GT (Gas Transmission),N/A,2014,0
30794,GT (Gas Transmission),TX,2006,14
30794,GT (Gas Transmission),TX,2007,0
30794,GT (Gas Transmission),TX,2008,0
30794,GT (Gas Transmission),TX,2009,0
30794,GT (Gas Transmission),TX,2010,0
30794,GT (Gas Transmission),TX,2011,0
30794,GT (Gas Transmission),TX,2012,0
30794,GT (Gas Transmission),TX,2013,0
30794,GT (Gas Transmission),TX,2014,0
30796,GT (Gas Transmission),N/A,2020,0
30796,GT (Gas Transmission),TX,2020,0
30801,GT (Gas Transmission),N/A,2010,0
30801,GT (Gas Transmission),N/A,2011,0
30801,GT (Gas Transmission),N/A,2012,0
30801,GT (Gas Transmission),N/A,2013,0
30801,GT (Gas Transmission),N/A,2014,0
30801,GT (Gas Transmission),N/A,2015,0
30801,GT (Gas Transmission),N/A,2016,0
30801,GT (Gas Transmission),N/A,2017,0
30801,GT (Gas Transmission),N/A,2018,0
30801,GT (Gas Transmission),N/A,2019,0
30801,GT (Gas Transmission),N/A,2020,0
30801,GT (Gas Transmission),TX,2005,16
30801,GT (Gas Transmission),TX,2006,3.5
30801,GT (Gas Transmission),TX,2007,3.5
30801,GT (Gas Transmission),TX,2008,3.5
30801,GT (Gas Transmission),TX,2009,3.5
30801,GT (Gas Transmission),TX,2010,3.5
30801,GT (Gas Transmission),TX,2011,3.5
30801,GT (Gas Transmission),TX,2012,3.5
30801,GT (Gas Transmission),TX,2013,3.5
30801,GT (Gas Transmission),TX,2014,3.5
30801,GT (Gas Transmission),TX,2015,3.5
30801,GT (Gas Transmission),TX,2016,3.5
30801,GT (Gas Transmission),TX,2017,3.5
30801,GT (Gas Transmission),TX,2018,3.5
30801,GT (Gas Transmission),TX,2019,3.5
30801,GT (Gas Transmission),TX,2020,3.5
30801,HL (Hazardous Liquids),N/A,2015,0
30801,HL (Hazardous Liquids),TX,2015,13.2
30804,GT (Gas Transmission),N/A,2005,0
30804,HL (Hazardous Liquids),N/A,2005,2.6
30807,GT (Gas Transmission),N/A,2010,0
30807,GT (Gas Transmission),N/A,2011,0
30807,GT (Gas Transmission),N/A,2012,0
30807,GT (Gas Transmission),N/A,2013,0
30807,GT (Gas Transmission),N/A,2014,0
30807,GT (Gas Transmission),N/A,2015,0
30807,GT (Gas Transmission),N/A,2016,0
30807,GT (Gas Transmission),N/A,2017,0
30807,GT (Gas Transmission),N/A,2018,0
30807,GT (Gas Transmission),N/A,2019,0
30807,GT (Gas Transmission),N/A,2020,0
30807,GT (Gas Transmission),TX,2005,0
30807,GT (Gas Transmission),TX,2006,0
30807,GT (Gas Transmission),TX,2007,0
30807,GT (Gas Transmission),TX,2008,0
30807,GT (Gas Transmission),TX,2009,0
30807,GT (Gas Transmission),TX,2010,0
30807,GT (Gas Transmission),TX,2011,0
30807,GT (Gas Transmission),TX,2012,0
30807,GT (Gas Transmission),TX,2013,0
30807,GT (Gas Transmission),TX,2014,0
30807,GT (Gas Transmission),TX,2015,0
30807,GT (Gas Transmission),TX,2016,0
30807,GT (Gas Transmission),TX,2017,0
30807,GT (Gas Transmission),TX,2018,0
30807,GT (Gas Transmission),TX,2019,0
30807,GT (Gas Transmission),TX,2020,0
30825,GT (Gas Transmission),LA,2005,10
30825,GT (Gas Transmission),LA,2006,4.1
30825,GT (Gas Transmission),LA,2007,4.1
30825,GT (Gas Transmission),LA,2008,4.1
30825,GT (Gas Transmission),LA,2009,4.1
30825,GT (Gas Transmission),LA,2010,4.1
30825,GT (Gas Transmission),LA,2011,4.1
30825,GT (Gas Transmission),LA,2012,4.1
30825,GT (Gas Transmission),LA,2013,4.1
30825,GT (Gas Transmission),LA,2014,4.1
30825,GT (Gas Transmission),LA,2015,2.6
30825,GT (Gas Transmission),LA,2016,2.6
30825,GT (Gas Transmission),LA,2017,2.6
30825,GT (Gas Transmission),LA,2018,2.3
30825,GT (Gas Transmission),LA,2019,2.3
30825,GT (Gas Transmission),LA,2020,2.3
30825,GT (Gas Transmission),N/A,2005,0
30825,GT (Gas Transmission),N/A,2010,0
30825,GT (Gas Transmission),N/A,2011,0
30825,GT (Gas Transmission),N/A,2012,0
30825,GT (Gas Transmission),N/A,2013,0
30825,GT (Gas Transmission),N/A,2014,0
30825,GT (Gas Transmission),N/A,2015,0
30825,GT (Gas Transmission),N/A,2016,0
30825,GT (Gas Transmission),N/A,2017,0
30825,GT (Gas Transmission),N/A,2018,0
30825,GT (Gas Transmission),N/A,2019,0
30825,GT (Gas Transmission),N/A,2020,0
30825,HL (Hazardous Liquids),LA,2011,7
30825,HL (Hazardous Liquids),LA,2012,7
30825,HL (Hazardous Liquids),LA,2013,8
30825,HL (Hazardous Liquids),LA,2014,8
30825,HL (Hazardous Liquids),LA,2015,6.24
30825,HL (Hazardous Liquids),LA,2016,6.24
30825,HL (Hazardous Liquids),LA,2017,6.24
30825,HL (Hazardous Liquids),LA,2018,6.24
30825,HL (Hazardous Liquids),LA,2019,6.24
30825,HL (Hazardous Liquids),LA,2020,6.24
30825,HL (Hazardous Liquids),N/A,2005,15.993
30825,HL (Hazardous Liquids),N/A,2008,16.003
30825,HL (Hazardous Liquids),N/A,2009,6.77
30825,HL (Hazardous Liquids),N/A,2011,0
30825,HL (Hazardous Liquids),N/A,2012,0
30825,HL (Hazardous Liquids),N/A,2013,0
30825,HL (Hazardous Liquids),N/A,2014,0
30825,HL (Hazardous Liquids),N/A,2015,0
30825,HL (Hazardous Liquids),N/A,2016,0
30825,HL (Hazardous Liquids),N/A,2017,0
30825,HL (Hazardous Liquids),N/A,2018,0
30825,HL (Hazardous Liquids),N/A,2019,0
30825,HL (Hazardous Liquids),N/A,2020,0
30826,GT (Gas Transmission),AL,2005,1
30826,GT (Gas Transmission),AL,2006,1
30826,GT (Gas Transmission),AL,2007,1
30826,GT (Gas Transmission),AL,2008,1
30826,GT (Gas Transmission),AL,2009,1
30826,GT (Gas Transmission),AL,2010,1
30826,GT (Gas Transmission),AL,2011,1
30826,GT (Gas Transmission),AL,2012,1
30826,GT (Gas Transmission),AL,2013,0.56
30826,GT (Gas Transmission),AL,2014,0.56
30826,GT (Gas Transmission),AL,2015,0.56
30826,GT (Gas Transmission),AL,2016,0.56
30826,GT (Gas Transmission),AL,2017,0.56
30826,GT (Gas Transmission),AL,2018,0.56
30826,GT (Gas Transmission),AL,2019,0.56
30826,GT (Gas Transmission),AL,2020,0.56
30826,GT (Gas Transmission),CO,2005,0
30826,GT (Gas Transmission),CO,2006,4
30826,GT (Gas Transmission),CO,2007,4
30826,GT (Gas Transmission),CO,2008,3
30826,GT (Gas Transmission),CO,2009,9
30826,GT (Gas Transmission),CO,2010,28
30826,GT (Gas Transmission),CO,2011,28
30826,GT (Gas Transmission),CO,2012,28
30826,GT (Gas Transmission),CO,2013,25.44
30826,GT (Gas Transmission),CO,2014,25.45
30826,GT (Gas Transmission),CO,2015,24.94
30826,GT (Gas Transmission),CO,2016,25.45
30826,GT (Gas Transmission),CO,2017,10.63
30826,GT (Gas Transmission),CO,2018,10.63
30826,GT (Gas Transmission),CO,2019,10.63
30826,GT (Gas Transmission),CO,2020,10.63
30826,GT (Gas Transmission),N/A,2005,0
30826,GT (Gas Transmission),N/A,2006,0
30826,GT (Gas Transmission),N/A,2007,0
30826,GT (Gas Transmission),N/A,2008,0
30826,GT (Gas Transmission),N/A,2009,0
30826,GT (Gas Transmission),N/A,2010,0
30826,GT (Gas Transmission),N/A,2011,0
30826,GT (Gas Transmission),N/A,2012,0
30826,GT (Gas Transmission),N/A,2013,0
30826,GT (Gas Transmission),N/A,2014,0
30826,GT (Gas Transmission),N/A,2015,0
30826,GT (Gas Transmission),N/A,2016,0
30826,GT (Gas Transmission),N/A,2017,0
30826,GT (Gas Transmission),N/A,2018,0
30826,GT (Gas Transmission),N/A,2019,0
30826,GT (Gas Transmission),N/A,2020,0
30826,GT (Gas Transmission),NM,2005,7
30826,GT (Gas Transmission),NM,2006,7
30826,GT (Gas Transmission),NM,2007,7
30826,GT (Gas Transmission),NM,2008,7
30826,GT (Gas Transmission),NM,2009,7
30826,GT (Gas Transmission),NM,2010,7
30826,GT (Gas Transmission),NM,2011,7
30826,GT (Gas Transmission),NM,2012,7
30826,GT (Gas Transmission),NM,2013,11.66
30826,GT (Gas Transmission),NM,2014,6.22
30826,GT (Gas Transmission),NM,2015,6.23
30826,GT (Gas Transmission),NM,2016,6.58
30826,GT (Gas Transmission),NM,2017,6.07
30826,GT (Gas Transmission),NY,2015,0
30826,GT (Gas Transmission),NY,2016,0
30826,GT (Gas Transmission),OH,2014,0
30826,GT (Gas Transmission),OH,2015,0
30826,GT (Gas Transmission),OH,2016,0
30826,GT (Gas Transmission),OH,2017,0
30826,GT (Gas Transmission),OH,2018,0
30826,GT (Gas Transmission),OH,2019,0
30826,GT (Gas Transmission),OH,2020,0
30826,GT (Gas Transmission),PA,2011,0
30826,GT (Gas Transmission),PA,2012,38
30826,GT (Gas Transmission),PA,2013,38.24
30826,GT (Gas Transmission),PA,2014,41.43
30826,GT (Gas Transmission),PA,2015,43
30826,GT (Gas Transmission),PA,2016,43.01
30826,GT (Gas Transmission),PA,2017,43.04
30826,GT (Gas Transmission),PA,2018,43.04
30826,GT (Gas Transmission),PA,2019,41.47
30826,GT (Gas Transmission),PA,2020,41.471
30826,GT (Gas Transmission),WV,2013,0
30826,GT (Gas Transmission),WV,2014,1.43
30826,GT (Gas Transmission),WV,2015,1.45
30826,GT (Gas Transmission),WV,2016,1.45
30826,GT (Gas Transmission),WV,2017,1.45
30826,GT (Gas Transmission),WV,2018,1.45
30826,GT (Gas Transmission),WV,2019,1.45
30826,GT (Gas Transmission),WV,2020,1.45
30826,GT (Gas Transmission),WY,2005,0
30826,GT (Gas Transmission),WY,2006,0
30826,GT (Gas Transmission),WY,2007,0
30826,GT (Gas Transmission),WY,2008,0
30826,GT (Gas Transmission),WY,2009,0
30826,GT (Gas Transmission),WY,2010,0
30826,GT (Gas Transmission),WY,2011,51
30826,GT (Gas Transmission),WY,2012,52
30826,GT (Gas Transmission),WY,2013,52.01
30826,GT (Gas Transmission),WY,2014,52.01
30826,GT (Gas Transmission),WY,2015,52.01
30826,GT (Gas Transmission),WY,2016,52.01
30826,GT (Gas Transmission),WY,2017,52.01
